"apygardu_viso","apylinkiu_viso","apygardu_sk_pateike","apylinkiu_sk_pateike","viso_rinkeju","viso_dalyvavo","viso_dalyvavo_proc","ar_dalyvavo_puse","negaliojanciu","negaliojanciu_proc","galiojanciu","galiojanciu_proc","pateike_rink_sudaro_proc"
"71","1947","38","438","136682","66098","48.36","N","2366","3.58","63732","96.42","5.73"
