"apygardu_viso","apylinkiu_viso","apygardu_sk_pateike","apylinkiu_sk_pateike","viso_rinkeju","viso_dalyvavo","viso_dalyvavo_proc","ar_dalyvavo_puse","negaliojanciu","negaliojanciu_proc","galiojanciu","galiojanciu_proc","pateike_rink_sudaro_proc"
"71","1947","70","1549","1339353","671954","50.17","T","26001","3.87","645953","96.13","56.17"
